Orthogroup	Azeb	Sbro	Tgra
OG0020772	mikado.HiC_scaffold_5.92308104G2.1		
OG0020773	mikado.HiC_scaffold_5.92308104G18.1		
OG0020774	mikado.HiC_scaffold_5.92308104G41.1		
OG0020775	mikado.HiC_scaffold_5.92308104G47.1		
OG0020776	mikado.HiC_scaffold_5.92308104G48.1		
OG0020777	mikado.HiC_scaffold_5.92308104G50.1		
OG0020778	mikado.HiC_scaffold_5.92308104G56.1		
OG0020779	mikado.HiC_scaffold_5.92308104G57.1		
OG0020780	mikado.HiC_scaffold_5.92308104G62.1		
OG0020781	mikado.HiC_scaffold_5.92308104G67.1		
OG0020782	mikado.HiC_scaffold_5.92308104G69.1		
OG0020783		EVM0008021.1	
OG0020784		EVM0003129.1	
OG0020785		EVM0015024.1	
OG0020786		EVM0005058.1	
OG0020787		EVM0005540.1	
OG0020788		EVM0008157.1	
OG0020789		EVM0000449.1	
OG0020790		EVM0001769.1	
OG0020791		EVM0012657.1	
OG0020792		EVM0020690.1	
OG0020793		EVM0006897.1	
OG0020794		EVM0000914.1	
OG0020795		EVM0001648.1	
OG0020796		EVM0012946.1	
OG0020797		EVM0017355.1	
OG0020798		EVM0013602.1	
OG0020799		EVM0012935.1	
OG0020800		EVM0002590.1	
OG0020801		EVM0000618.1	
OG0020802		EVM0007563.1	
OG0020803		EVM0020720.1	
OG0020804		EVM0012732.1	
OG0020805		EVM0000045.1	
OG0020806		EVM0003980.1	
OG0020807		EVM0008007.1	
OG0020808		EVM0013362.1	
OG0020809		EVM0005692.1	
OG0020810		EVM0010710.1	
OG0020811		EVM0012782.1	
OG0020812		EVM0010256.1	
OG0020813		EVM0006546.1	
OG0020814		EVM0000146.1	
OG0020815		EVM0018663.1	
OG0020816		EVM0003362.1	
OG0020817		EVM0016994.1	
OG0020818		EVM0021139.1	
OG0020819		EVM0019263.1	
OG0020820		EVM0014811.1	
OG0020821		EVM0002941.1	
OG0020822		EVM0007252.1	
OG0020823		EVM0008887.1	
OG0020824		EVM0004618.1	
OG0020825		EVM0016470.1	
OG0020826		EVM0019047.1	
OG0020827		EVM0002003.1	
OG0020828		EVM0013684.1	
OG0020829		EVM0000240.1	
OG0020830		EVM0010583.1	
OG0020831		EVM0010062.1	
OG0020832		EVM0000998.1	
OG0020833		EVM0000610.1	
OG0020834		EVM0022204.1	
OG0020835		EVM0003963.1	
OG0020836		EVM0005682.1	
OG0020837		EVM0016345.1	
OG0020838		EVM0020207.1	
OG0020839		EVM0017541.1	
OG0020840		EVM0010401.1	
OG0020841		EVM0007543.1	
OG0020842		EVM0003872.1	
OG0020843		EVM0006904.1	
OG0020844		EVM0010355.1	
OG0020845		EVM0014402.1	
OG0020846		EVM0021505.1	
OG0020847		EVM0006031.1	
OG0020848		EVM0018594.1	
OG0020849		EVM0007131.1	
OG0020850		EVM0015929.1	
OG0020851		EVM0017739.1	
OG0020852		EVM0015049.1	
OG0020853		EVM0023075.1	
OG0020854		EVM0000583.1	
OG0020855		EVM0002480.1	
OG0020856		EVM0015982.1	
OG0020857		EVM0012158.1	
OG0020858		EVM0009831.1	
OG0020859		EVM0005328.1	
OG0020860		EVM0016801.1	
OG0020861		EVM0007124.1	
OG0020862		EVM0010216.1	
OG0020863		EVM0012061.1	
OG0020864		EVM0013687.1	
OG0020865		EVM0020323.1	
OG0020866		EVM0010286.1	
OG0020867		EVM0020171.1	
OG0020868		EVM0005257.1	
OG0020869		EVM0004839.1	
OG0020870		EVM0004045.1	
OG0020871		EVM0003130.1	
OG0020872		EVM0003344.1	
OG0020873		EVM0012700.1	
OG0020874		EVM0023913.1	
OG0020875		EVM0012427.1	
OG0020876		EVM0014828.1	
OG0020877		EVM0014781.1	
OG0020878		EVM0003613.1	
OG0020879		EVM0011853.1	
OG0020880		EVM0011583.1	
OG0020881		EVM0020359.1	
OG0020882		EVM0001867.1	
OG0020883		EVM0012865.1	
OG0020884		EVM0003208.1	
OG0020885		EVM0012366.1	
OG0020886		EVM0003836.1	
OG0020887		EVM0014438.1	
OG0020888		EVM0017263.1	
OG0020889		EVM0004392.1	
OG0020890		EVM0003101.1	
OG0020891		EVM0011454.1	
OG0020892		EVM0007357.1	
OG0020893		EVM0015158.1	
OG0020894		EVM0010949.1	
OG0020895		EVM0011977.1	
OG0020896		EVM0004501.1	
OG0020897		EVM0014136.1	
OG0020898		EVM0008794.1	
OG0020899		EVM0009396.1	
OG0020900		EVM0007730.1	
OG0020901		EVM0017370.1	
OG0020902		EVM0004401.1	
OG0020903		EVM0017098.1	
OG0020904		EVM0020977.1	
OG0020905		EVM0008698.1	
OG0020906		EVM0013539.1	
OG0020907		EVM0000895.1	
OG0020908		EVM0010162.1	
OG0020909		EVM0022304.1	
OG0020910		EVM0009740.1	
OG0020911		EVM0003932.1	
OG0020912		EVM0018041.1	
OG0020913		EVM0023082.1	
OG0020914		EVM0005114.1	
OG0020915		EVM0000576.1	
OG0020916		EVM0014850.1	
OG0020917		EVM0022210.1	
OG0020918		EVM0005831.1	
OG0020919		EVM0004087.1	
OG0020920		EVM0023069.1	
OG0020921		EVM0021926.1	
OG0020922		EVM0005149.1	
OG0020923		EVM0004460.1	
OG0020924		EVM0015854.1	
OG0020925		EVM0014995.1	
OG0020926		EVM0017256.1	
OG0020927		EVM0007272.1	
OG0020928		EVM0020912.1	
OG0020929		EVM0023591.1	
OG0020930		EVM0000985.1	
OG0020931		EVM0005094.1	
OG0020932		EVM0006167.1	
OG0020933		EVM0017391.1	
OG0020934		EVM0021425.1	
OG0020935		EVM0016408.1	
OG0020936		EVM0012754.1	
OG0020937		EVM0022732.1	
OG0020938		EVM0017670.1	
OG0020939		EVM0020825.1	
OG0020940		EVM0023969.1	
OG0020941		EVM0006687.1	
OG0020942		EVM0020608.1	
OG0020943		EVM0012649.1	
OG0020944		EVM0014939.1	
OG0020945		EVM0017868.1	
OG0020946		EVM0007426.1	
OG0020947		EVM0019779.1	
OG0020948		EVM0012752.1	
OG0020949		EVM0001345.1	
OG0020950		EVM0021985.1	
OG0020951		EVM0022740.1	
OG0020952		EVM0017499.1	
OG0020953		EVM0000274.1	
OG0020954		EVM0005044.1	
OG0020955		EVM0005264.1	
OG0020956		EVM0000716.1	
OG0020957		EVM0012435.1	
OG0020958		EVM0000474.1	
OG0020959		EVM0022841.1	
OG0020960		EVM0012687.1	
OG0020961		EVM0001669.1	
OG0020962		EVM0019671.1	
OG0020963		EVM0001716.1	
OG0020964		EVM0014392.1	
OG0020965		EVM0019744.1	
OG0020966		EVM0010141.1	
OG0020967		EVM0018860.1	
OG0020968		EVM0013804.1	
OG0020969		EVM0014992.1	
OG0020970		EVM0014218.1	
OG0020971		EVM0022361.1	
OG0020972		EVM0019540.1	
OG0020973		EVM0012242.1	
OG0020974		EVM0014294.1	
OG0020975		EVM0006267.1	
OG0020976		EVM0017405.1	
OG0020977		EVM0021878.1	
OG0020978		EVM0022920.1	
OG0020979		EVM0006665.1	
OG0020980		EVM0006596.1	
OG0020981		EVM0018201.1	
OG0020982		EVM0011452.1	
OG0020983		EVM0007945.1	
OG0020984		EVM0011637.1	
OG0020985		EVM0004817.1	
OG0020986		EVM0012772.1	
OG0020987		EVM0009299.1	
OG0020988		EVM0002675.1	
OG0020989		EVM0004451.1	
OG0020990		EVM0008588.1	
OG0020991		EVM0009040.1	
OG0020992		EVM0009631.1	
OG0020993		EVM0016540.1	
OG0020994		EVM0003049.1	
OG0020995		EVM0003297.1	
OG0020996		EVM0011859.1	
OG0020997		EVM0006089.1	
OG0020998		EVM0001744.1	
OG0020999		EVM0008338.1	
OG0021000		EVM0018009.1	
OG0021001		EVM0022333.1	
OG0021002		EVM0006438.1	
OG0021003		EVM0008188.1	
OG0021004		EVM0005124.1	
OG0021005		EVM0009238.1	
OG0021006		EVM0008713.1	
OG0021007		EVM0023671.1	
OG0021008		EVM0004951.1	
OG0021009		EVM0022318.1	
OG0021010		EVM0009230.1	
OG0021011		EVM0008597.1	
OG0021012		EVM0018766.1	
OG0021013		EVM0014930.1	
OG0021014		EVM0002820.1	
OG0021015		EVM0015848.1	
OG0021016		EVM0011959.1	
OG0021017		EVM0008456.1	
OG0021018		EVM0020009.1	
OG0021019		EVM0004082.1	
OG0021020		EVM0023090.1	
OG0021021		EVM0013629.1	
OG0021022		EVM0005766.1	
OG0021023		EVM0014572.1	
OG0021024		EVM0016338.1	
OG0021025		EVM0014075.1	
OG0021026		EVM0009550.1	
OG0021027		EVM0021555.1	
OG0021028		EVM0000203.1	
OG0021029		EVM0009576.1	
OG0021030		EVM0014667.1	
OG0021031		EVM0022124.1	
OG0021032		EVM0004903.1	
OG0021033		EVM0022952.1	
OG0021034		EVM0016524.1	
OG0021035		EVM0022472.1	
OG0021036		EVM0012550.1	
OG0021037		EVM0022634.1	
OG0021038		EVM0006921.2	
OG0021039		EVM0021727.1	
OG0021040		EVM0018466.1	
OG0021041		EVM0019170.1	
OG0021042		EVM0017602.1	
OG0021043		EVM0001993.1	
OG0021044		EVM0006231.1	
OG0021045		EVM0019220.1	
OG0021046		EVM0016778.1	
OG0021047		EVM0020425.1	
OG0021048		EVM0010815.1	
OG0021049		EVM0012066.1	
OG0021050		EVM0006233.1	
OG0021051		EVM0015488.1	
OG0021052		EVM0008978.1	
OG0021053		EVM0009372.1	
OG0021054		EVM0022036.1	
OG0021055		EVM0015214.1	
OG0021056		EVM0004699.1	
OG0021057		EVM0005588.1	
OG0021058		EVM0001746.1	
OG0021059		EVM0010566.1	
OG0021060		EVM0004437.1	
OG0021061		EVM0007023.1	
OG0021062		EVM0002522.1	
OG0021063		EVM0018187.1	
OG0021064		EVM0017753.1	
OG0021065		EVM0018200.1	
OG0021066		EVM0023015.1	
OG0021067		EVM0012136.1	
OG0021068		EVM0011050.1	
OG0021069		EVM0015193.1	
OG0021070		EVM0022413.1	
OG0021071		EVM0007187.1	
OG0021072		EVM0003655.1	
OG0021073		EVM0002280.1	
OG0021074		EVM0007959.1	
OG0021075		EVM0020338.1	
OG0021076		EVM0022296.1	
OG0021077		EVM0019843.1	
OG0021078		EVM0012209.1	
OG0021079		EVM0021692.1	
OG0021080		EVM0017972.1	
OG0021081		EVM0000712.1	
OG0021082		EVM0023765.1	
OG0021083		EVM0001967.1	
OG0021084		EVM0008267.1	
OG0021085		EVM0020569.1	
OG0021086		EVM0012546.1	
OG0021087		EVM0018909.1	
OG0021088		EVM0004338.1	
OG0021089		EVM0004013.1	
OG0021090		EVM0013548.1	
OG0021091		EVM0014330.1	
OG0021092		EVM0008984.1	
OG0021093		EVM0005189.1	
OG0021094		EVM0017480.1	
OG0021095		EVM0000920.1	
OG0021096		EVM0012432.1	
OG0021097		EVM0010357.1	
OG0021098		EVM0011995.1	
OG0021099		EVM0001733.1	
OG0021100		EVM0016188.1	
OG0021101		EVM0004765.1	
OG0021102		EVM0017795.1	
OG0021103		EVM0023533.1	
OG0021104		EVM0016131.1	
OG0021105		EVM0012662.1	
OG0021106		EVM0014486.1	
OG0021107		EVM0007566.1	
OG0021108		EVM0023320.1	
OG0021109		EVM0009160.1	
OG0021110		EVM0006100.1	
OG0021111		EVM0005052.1	
OG0021112		EVM0002669.1	
OG0021113		EVM0019622.1	
OG0021114		EVM0018246.2	
OG0021115		EVM0006276.1	
OG0021116		EVM0017743.1	
OG0021117		EVM0012763.1	
OG0021118		EVM0001302.1	
OG0021119		EVM0010959.1	
OG0021120		EVM0004314.1	
OG0021121		EVM0022731.1	
OG0021122		EVM0022723.1	
OG0021123		EVM0023898.1	
OG0021124		EVM0004777.1	
OG0021125		EVM0020668.1	
OG0021126		EVM0023546.1	
OG0021127		EVM0018205.1	
OG0021128		EVM0013612.1	
OG0021129		EVM0023230.1	
OG0021130		EVM0007750.1	
OG0021131		EVM0004763.1	
OG0021132		EVM0012318.1	
OG0021133		EVM0021424.1	
OG0021134		EVM0004406.1	
OG0021135		EVM0013019.1	
OG0021136		EVM0008781.1	
OG0021137		EVM0000995.1	
OG0021138		EVM0015255.1	
OG0021139		EVM0023610.1	
OG0021140		EVM0000662.1	
OG0021141		EVM0016058.1	
OG0021142		EVM0004614.1	
OG0021143		EVM0018681.1	
OG0021144		EVM0012330.1	
OG0021145		EVM0012063.1	
OG0021146		EVM0007453.1	
OG0021147		EVM0019571.1	
OG0021148		EVM0013777.1	
OG0021149		EVM0022174.1	
OG0021150		EVM0019067.1	
OG0021151		EVM0012832.1	
OG0021152		EVM0005422.1	
OG0021153		EVM0012405.1	
OG0021154		EVM0021734.1	
OG0021155		EVM0020847.1	
OG0021156		EVM0014634.1	
OG0021157		EVM0017821.1	
OG0021158		EVM0012602.1	
OG0021159		EVM0012469.1	
OG0021160		EVM0022424.1	
OG0021161		EVM0014304.1	
OG0021162		EVM0023414.1	
OG0021163		EVM0010036.1	
OG0021164		EVM0008926.1	
OG0021165		EVM0004069.1	
OG0021166		EVM0014157.1	
OG0021167		EVM0003766.1	
OG0021168		EVM0016004.1	
OG0021169		EVM0002032.1	
OG0021170		EVM0008159.1	
OG0021171		EVM0015274.1	
OG0021172		EVM0008108.1	
OG0021173		EVM0010994.1	
OG0021174		EVM0011351.1	
OG0021175		EVM0011126.1	
OG0021176		EVM0013267.1	
OG0021177		EVM0009995.1	
OG0021178		EVM0008493.1	
OG0021179		EVM0001652.1	
OG0021180		EVM0021598.1	
OG0021181		EVM0004227.1	
OG0021182		EVM0015880.1	
OG0021183		EVM0008898.1	
OG0021184		EVM0010927.1	
OG0021185		EVM0020226.1	
OG0021186		EVM0006554.1	
OG0021187		EVM0011294.1	
OG0021188		EVM0019293.1	
OG0021189		EVM0010485.1	
OG0021190		EVM0018906.1	
OG0021191		EVM0015779.1	
OG0021192		EVM0004396.1	
OG0021193		EVM0016340.1	
OG0021194		EVM0017592.1	
OG0021195		EVM0007609.1	
OG0021196		EVM0015035.1	
OG0021197		EVM0011716.1	
OG0021198		EVM0022830.1	
OG0021199		EVM0019561.1	
OG0021200		EVM0004916.1	
OG0021201		EVM0014060.1	
OG0021202		EVM0023407.1	
OG0021203		EVM0004720.1	
OG0021204		EVM0007711.1	
OG0021205		EVM0018082.1	
OG0021206		EVM0019830.1	
OG0021207		EVM0014754.1	
OG0021208		EVM0011445.1	
OG0021209		EVM0023188.1	
OG0021210		EVM0019221.1	
OG0021211		EVM0004458.1	
OG0021212		EVM0002639.1	
OG0021213		EVM0011543.1	
OG0021214		EVM0020995.1	
OG0021215		EVM0010915.1	
OG0021216		EVM0012707.1	
OG0021217		EVM0016512.1	
OG0021218		EVM0000179.1	
OG0021219		EVM0016100.1	
OG0021220		EVM0018077.1	
OG0021221		EVM0013765.1	
OG0021222		EVM0013497.1	
OG0021223		EVM0019419.1	
OG0021224		EVM0008090.1	
OG0021225		EVM0010989.1	
OG0021226		EVM0002655.1	
OG0021227		EVM0013993.1	
OG0021228		EVM0015375.1	
OG0021229		EVM0010107.1	
OG0021230		EVM0007013.1	
OG0021231		EVM0013789.1	
OG0021232		EVM0000629.1	
OG0021233		EVM0012789.1	
OG0021234		EVM0009543.1	
OG0021235		EVM0003446.1	
OG0021236		EVM0002104.1	
OG0021237		EVM0008116.1	
OG0021238		EVM0005053.1	
OG0021239		EVM0013553.1	
OG0021240		EVM0013264.1	
OG0021241		EVM0001905.1	
OG0021242		EVM0002220.1	
OG0021243		EVM0009650.1	
OG0021244		EVM0015956.1	
OG0021245		EVM0016404.1	
OG0021246		EVM0017912.1	
OG0021247		EVM0009170.1	
OG0021248		EVM0017572.1	
OG0021249		EVM0017276.1	
OG0021250		EVM0008814.1	
OG0021251		EVM0006217.1	
OG0021252		EVM0021960.1	
OG0021253		EVM0002200.1	
OG0021254		EVM0019572.1	
OG0021255		EVM0010259.1	
OG0021256		EVM0010765.1	
OG0021257		EVM0022899.1	
OG0021258		EVM0000102.1	
OG0021259		EVM0019820.1	
OG0021260		EVM0000896.1	
OG0021261		EVM0020298.1	
OG0021262		EVM0023523.1	
OG0021263		EVM0001381.1	
OG0021264		EVM0023582.1	
OG0021265		EVM0004957.1	
OG0021266		EVM0009302.1	
OG0021267		EVM0012003.1	
OG0021268		EVM0003916.1	
OG0021269		EVM0018367.1	
OG0021270		EVM0001964.1	
OG0021271		EVM0005160.1	
OG0021272		EVM0015138.1	
OG0021273		EVM0016908.1	
OG0021274		EVM0021726.1	
OG0021275		EVM0003250.1	
OG0021276		EVM0001357.1	
OG0021277		EVM0017638.1	
OG0021278		EVM0000996.1	
OG0021279		EVM0002291.1	
OG0021280		EVM0009035.1	
OG0021281		EVM0001886.1	
OG0021282		EVM0011554.1	
OG0021283		EVM0013047.1	
OG0021284		EVM0020845.1	
OG0021285		EVM0015931.1	
OG0021286		EVM0004014.1	
OG0021287		EVM0003522.1	
OG0021288		EVM0001575.1	
OG0021289		EVM0009675.1	
OG0021290		EVM0014459.1	
OG0021291		EVM0013217.1	
OG0021292		EVM0015250.1	
OG0021293		EVM0023137.1	
OG0021294		EVM0009620.1	
OG0021295		EVM0023321.1	
OG0021296		EVM0002004.1	
OG0021297		EVM0012811.1	
OG0021298		EVM0016780.1	
OG0021299		EVM0007433.1	
OG0021300		EVM0008232.1	
OG0021301		EVM0014491.1	
OG0021302		EVM0008805.1	
OG0021303		EVM0004289.1	
OG0021304		EVM0014274.1	
OG0021305		EVM0006519.1	
OG0021306		EVM0016607.1	
OG0021307		EVM0023616.1	
OG0021308		EVM0012692.1	
OG0021309		EVM0003904.1	
OG0021310		EVM0001670.1	
OG0021311		EVM0013467.1	
OG0021312		EVM0008988.1	
OG0021313		EVM0014922.1	
OG0021314		EVM0002344.1	
OG0021315		EVM0001283.1	
OG0021316		EVM0006812.1	
OG0021317		EVM0008215.1	
OG0021318		EVM0012015.1	
OG0021319		EVM0022082.1	
OG0021320		EVM0000880.1	
OG0021321		EVM0002798.1	
OG0021322		EVM0003940.1	
OG0021323		EVM0008391.1	
OG0021324		EVM0016023.1	
OG0021325		EVM0004826.1	
OG0021326		EVM0012514.1	
OG0021327		EVM0022547.1	
OG0021328		EVM0003102.1	
OG0021329		EVM0002339.1	
OG0021330		EVM0010694.1	
OG0021331		EVM0008470.1	
OG0021332		EVM0020513.1	
OG0021333		EVM0022156.1	
OG0021334		EVM0002778.1	
OG0021335		EVM0014757.1	
OG0021336		EVM0009106.1	
OG0021337		EVM0021442.1	
OG0021338		EVM0020633.1	
OG0021339		EVM0023838.1	
OG0021340		EVM0023634.1	
OG0021341		EVM0011519.1	
OG0021342		EVM0001148.1	
OG0021343		EVM0000753.1	
OG0021344		EVM0006970.1	
OG0021345		EVM0016912.1	
OG0021346		EVM0022924.1	
OG0021347		EVM0006572.1	
OG0021348		EVM0000229.1	
OG0021349		EVM0003958.1	
OG0021350		EVM0012023.1	
OG0021351		EVM0001328.1	
OG0021352		EVM0018064.1	
OG0021353		EVM0014895.1	
OG0021354		EVM0018346.1	
OG0021355		EVM0002610.1	
OG0021356		EVM0007536.1	
OG0021357		EVM0013839.1	
OG0021358		EVM0021406.1	
OG0021359		EVM0009977.1	
OG0021360		EVM0021006.1	
OG0021361		EVM0017690.1	
OG0021362		EVM0019089.1	
OG0021363		EVM0006614.1	
OG0021364		EVM0011732.1	
OG0021365		EVM0014462.1	
OG0021366		EVM0016861.1	
OG0021367		EVM0001482.1	
OG0021368		EVM0011393.1	
OG0021369		EVM0002967.1	
OG0021370		EVM0000672.1	
OG0021371		EVM0019519.1	
OG0021372		EVM0020639.1	
OG0021373		EVM0000409.1	
OG0021374		EVM0023808.1	
OG0021375		EVM0018480.1	
OG0021376		EVM0007158.1	
OG0021377		EVM0021771.1	
OG0021378		EVM0020184.1	
OG0021379		EVM0008154.1	
OG0021380		EVM0009786.1	
OG0021381		EVM0022889.1	
OG0021382		EVM0012533.1	
OG0021383		EVM0020119.1	
OG0021384		EVM0015983.1	
OG0021385		EVM0019739.1	
OG0021386		EVM0021471.1	
OG0021387		EVM0017095.1	
OG0021388		EVM0009857.1	
OG0021389		EVM0011987.1	
OG0021390		EVM0022962.1	
OG0021391		EVM0017508.1	
OG0021392		EVM0005523.1	
OG0021393		EVM0005972.1	
OG0021394		EVM0003413.1	
OG0021395		EVM0003537.1	
OG0021396		EVM0010819.1	
OG0021397		EVM0004576.1	
OG0021398		EVM0010064.1	
OG0021399		EVM0009366.1	
OG0021400		EVM0012794.1	
OG0021401		EVM0021704.1	
OG0021402		EVM0010567.1	
OG0021403		EVM0010176.1	
OG0021404		EVM0016802.1	
OG0021405		EVM0011416.1	
OG0021406		EVM0013203.1	
OG0021407		EVM0013772.1	
OG0021408		EVM0007169.1	
OG0021409		EVM0000492.1	
OG0021410		EVM0003078.1	
OG0021411		EVM0003370.1	
OG0021412		EVM0007303.1	
OG0021413		EVM0001116.1	
OG0021414		EVM0014857.1	
OG0021415		EVM0000649.1	
OG0021416		EVM0000786.1	
OG0021417		EVM0018578.1	
OG0021418		EVM0022643.1	
OG0021419		EVM0011453.1	
OG0021420		EVM0008998.1	
OG0021421		EVM0011509.1	
OG0021422		EVM0019140.1	
OG0021423		EVM0018530.1	
OG0021424		EVM0007906.1	
OG0021425		EVM0000246.1	
OG0021426		EVM0020214.1	
OG0021427		EVM0016825.1	
OG0021428		EVM0023848.1	
OG0021429		EVM0022970.1	
OG0021430		EVM0008800.1	
OG0021431		EVM0006280.1	
OG0021432		EVM0019392.1	
OG0021433		EVM0002939.1	
OG0021434		EVM0015222.1	
OG0021435		EVM0006724.1	
OG0021436		EVM0011751.1	
OG0021437		EVM0005713.1	
OG0021438		EVM0023095.1	
OG0021439		EVM0022057.1	
OG0021440		EVM0000412.1	
OG0021441		EVM0022631.1	
OG0021442		EVM0020709.1	
OG0021443		EVM0009351.1	
OG0021444		EVM0011631.1	
OG0021445		EVM0018042.1	
OG0021446		EVM0013078.1	
OG0021447		EVM0016253.1	
OG0021448		EVM0015088.1	
OG0021449		EVM0006114.1	
OG0021450		EVM0014467.1	
OG0021451		EVM0010096.1	
OG0021452		EVM0004135.1	
OG0021453		EVM0021780.1	
OG0021454		EVM0016401.1	
OG0021455		EVM0017663.1	
OG0021456		EVM0005793.1	
OG0021457		EVM0000555.1	
OG0021458		EVM0006470.1	
OG0021459		EVM0000031.1	
OG0021460		EVM0016306.1	
OG0021461		EVM0004081.1	
OG0021462		EVM0016987.1	
OG0021463		EVM0004580.1	
OG0021464		EVM0002100.1	
OG0021465		EVM0018825.1	
OG0021466		EVM0023592.1	
OG0021467		EVM0006244.1	
OG0021468		EVM0002375.1	
OG0021469		EVM0006334.1	
OG0021470		EVM0018796.1	
OG0021471		EVM0010386.1	
OG0021472		EVM0015363.1	
OG0021473		EVM0000144.1	
OG0021474		EVM0002391.1	
OG0021475		EVM0023728.1	
OG0021476		EVM0021267.1	
OG0021477		EVM0008458.1	
OG0021478		EVM0015934.1	
OG0021479		EVM0014139.1	
OG0021480		EVM0015410.1	
OG0021481		EVM0006699.1	
OG0021482		EVM0005138.1	
OG0021483		EVM0010217.1	
OG0021484		EVM0004828.1	
OG0021485		EVM0009181.1	
OG0021486		EVM0011634.1	
OG0021487		EVM0007107.1	
OG0021488		EVM0022604.1	
OG0021489		EVM0016978.1	
OG0021490		EVM0007649.1	
OG0021491		EVM0012077.1	
OG0021492		EVM0010508.1	
OG0021493		EVM0005281.1	
OG0021494		EVM0006617.1	
OG0021495		EVM0003577.1	
OG0021496		EVM0003833.1	
OG0021497		EVM0008693.1	
OG0021498		EVM0004687.1	
OG0021499		EVM0021146.1	
OG0021500		EVM0008861.1	
OG0021501		EVM0001191.1	
OG0021502		EVM0020729.1	
OG0021503		EVM0019450.1	
OG0021504		EVM0005838.1	
OG0021505		EVM0003498.1	
OG0021506		EVM0008656.1	
OG0021507		EVM0007531.1	
OG0021508		EVM0001178.1	
OG0021509		EVM0001601.1	
OG0021510		EVM0011667.1	
OG0021511		EVM0012730.1	
OG0021512		EVM0001574.1	
OG0021513		EVM0010422.1	
OG0021514		EVM0007535.1	
OG0021515		EVM0017217.1	
OG0021516		EVM0010283.1	
OG0021517		EVM0022325.1	
OG0021518		EVM0021444.1	
OG0021519		EVM0009236.1	
OG0021520		EVM0002440.1	
OG0021521		EVM0011432.1	
OG0021522		EVM0013251.1	
OG0021523		EVM0009930.1	
OG0021524		EVM0004867.1	
OG0021525		EVM0023052.1	
OG0021526		EVM0003676.1	
OG0021527		EVM0019916.1	
OG0021528		EVM0013511.1	
OG0021529		EVM0022200.1	
OG0021530		EVM0012749.1	
OG0021531		EVM0021519.1	
OG0021532		EVM0006808.1	
OG0021533		EVM0006332.1	
OG0021534		EVM0012035.1	
OG0021535		EVM0012422.1	
OG0021536		EVM0014234.1	
OG0021537		EVM0014179.1	
OG0021538		EVM0001297.1	
OG0021539		EVM0022289.1	
OG0021540		EVM0018456.1	
OG0021541		EVM0007516.1	
OG0021542		EVM0004509.1	
OG0021543		EVM0023583.1	
OG0021544		EVM0019286.1	
OG0021545		EVM0022739.1	
OG0021546		EVM0018208.1	
OG0021547		EVM0005974.1	
OG0021548		EVM0017031.1	
OG0021549		EVM0012886.1	
OG0021550		EVM0008047.1	
OG0021551		EVM0022034.1	
OG0021552		EVM0019898.1	
OG0021553		EVM0000263.1	
OG0021554		EVM0017130.1	
OG0021555		EVM0001583.1	
OG0021556		EVM0003850.1	
OG0021557		EVM0012268.1	
OG0021558		EVM0004292.1	
OG0021559		EVM0016447.1	
OG0021560		EVM0017354.1	
OG0021561		EVM0018495.1	
OG0021562		EVM0016172.1	
OG0021563		EVM0023647.1	
OG0021564		EVM0015374.1	
OG0021565		EVM0021022.1	
OG0021566		EVM0017050.1	
OG0021567		EVM0001935.1	
OG0021568		EVM0018987.1	
OG0021569		EVM0008040.1	
OG0021570		EVM0015061.1	
OG0021571		EVM0010977.1	
OG0021572		EVM0011688.1	
OG0021573		EVM0021046.1	
OG0021574		EVM0013816.1	
OG0021575		EVM0000558.1	
OG0021576		EVM0001879.1	
OG0021577		EVM0007050.1	
OG0021578		EVM0005010.1	
OG0021579		EVM0006030.1	
OG0021580		EVM0001436.1	
OG0021581		EVM0007872.1	
OG0021582		EVM0019096.1	
OG0021583		EVM0005273.1	
OG0021584		EVM0010267.1	
OG0021585		EVM0009528.1	
OG0021586		EVM0016652.1	
OG0021587		EVM0021495.1	
OG0021588		EVM0013031.1	
OG0021589		EVM0008380.1	
OG0021590		EVM0017808.1	
OG0021591		EVM0021698.1	
OG0021592		EVM0002489.1	
OG0021593		EVM0003838.1	
OG0021594		EVM0023049.1	
OG0021595		EVM0010230.1	
OG0021596		EVM0007938.1	
OG0021597		EVM0015683.1	
OG0021598		EVM0002659.1	
OG0021599		EVM0020084.1	
OG0021600		EVM0010069.1	
OG0021601		EVM0003609.1	
OG0021602		EVM0016257.1	
OG0021603		EVM0017206.1	
OG0021604		EVM0001025.1	
OG0021605		EVM0014003.1	
OG0021606		EVM0020213.1	
OG0021607		EVM0018147.1	
OG0021608		EVM0014177.1	
OG0021609		EVM0019532.1	
OG0021610		EVM0020042.1	
OG0021611		EVM0008908.1	
OG0021612		EVM0016843.1	
OG0021613		EVM0016931.1	
OG0021614		EVM0005763.1	
OG0021615		EVM0007473.1	
OG0021616		EVM0023474.1	
OG0021617		EVM0005991.1	
OG0021618		EVM0001415.1	
OG0021619		EVM0011299.1	
OG0021620		EVM0003375.1	
OG0021621		EVM0003193.1	
OG0021622		EVM0017069.1	
OG0021623		EVM0020419.1	
OG0021624		EVM0012813.1	
OG0021625		EVM0002932.1	
OG0021626		EVM0018062.1	
OG0021627		EVM0021739.1	
OG0021628		EVM0010016.1	
OG0021629		EVM0009171.1	
OG0021630		EVM0001677.1	
OG0021631		EVM0003432.1	
OG0021632		EVM0009535.1	
OG0021633		EVM0012192.1	
OG0021634		EVM0018415.1	
OG0021635		EVM0018172.1	
